ID	Assessment	Class	IUCN_Group_Number	IUCN_Group	IUCN_Subgroup_Number	IUCN_Subgroup	Scope	Severity	Irreversibility	Past_criticality	Current_criticality	Trend_of_change	Future_criticality	Systemic_activity_(level_of_activity)	Systemic_activity_(no._of_influenced_elements)	Systemic_Activity	Strategic_relevance_(value)	Strategic_relevance_(Rank)	Manageability	Knowledge	Rank	Participant_Knowledge_Avg	Participant_Knowledge_Med	Participant_Knowledge_AvgxHDI	Participant_Knowledge_MedxHDI	Year
553	DE-AUE	Factor	9	Socio-economic_factors	NA	NA	1	1	3	1	3	3	3	3	1	2	11	3	4	3	4	3.08	3	2.85	2.78	2012
554	DE-AUE	Factor	7	Natural_resource-use_related_factors	NA	NA	2	2	2	2	2	2	3	4	4	4	11	3	2	2	4	3.08	3	2.85	2.78	2012
555	DE-AUE	Factor	9	Socio-economic_factors	NA	NA	3	3	3	1	3	3	3	2	1	2	11	3	2	3	4	3.08	3	2.85	2.78	2012
556	DE-AUE	Factor	2	Governance-related_factors	NA	NA	3	2	4	1	3	2	4	3	1	2	11	3	4	3	4	3.08	3	2.85	2.78	2012
557	DE-AUE	Factor	9	Socio-economic_factors	NA	NA	2	4	3	2	3	2	3	3	2	3	11	3	4	3	4	3.08	3	2.85	2.78	2012
558	DE-AUE	Factor	6	Natural_factors	NA	NA	1	1	4	1	3	3	3	3	1	2	11	3	4	3	4	3.08	3	2.85	2.78	2012
559	DE-AUE	Factor	1	Demographic_factors	NA	NA	3	3	3	1	3	3	4	3	1	2	12	3	4	2	3	3.08	3	2.85	2.78	2012
560	DE-AUE	Factor	4	Infrastructure-related_factors	NA	NA	2	2	4	1	4	2	4	2	1	2	12	3	4	3	3	3.08	3	2.85	2.78	2012
561	DE-AUE	Factor	2	Governance-related_factors	NA	NA	3	2	4	1	3	2	4	3	2	3	12	3	4	3	3	3.08	3	2.85	2.78	2012
562	DE-AUE	Factor	5	Institutional_factors	NA	NA	4	4	3	2	4	2	3	3	2	3	12	3	1	2	3	3.08	3	2.85	2.78	2012
563	DE-AUE	Factor	8	Socio-cultural_factors	NA	NA	4	4	3	1	4	2	3	3	2	3	12	3	1	2	3	3.08	3	2.85	2.78	2012
564	DE-AUE	Factor	9	Socio-economic_factors	NA	NA	2	2	3	1	3	4	4	2	1	2	13	3	4	3	2	3.08	3	2.85	2.78	2012
565	DE-AUE	Factor	2	Governance-related_factors	NA	NA	4	4	4	1	4	4	3	3	1	2	13	3	3	3	2	3.08	3	2.85	2.78	2012
566	DE-AUE	Factor	2	Governance-related_factors	NA	NA	3	3	3	2	3	3	3	4	4	4	13	3	3	3	2	3.08	3	2.85	2.78	2012
567	DE-AUE	Factor	7	Natural_resource-use_related_factors	NA	NA	3	3	2	1	4	3	3	4	4	4	14	4	4	3	1	3.08	3	2.85	2.78	2012
568	DE-AUE	Factor	4	Infrastructure-related_factors	NA	NA	4	4	2	1	4	3	4	3	2	3	14	4	4	3	1	3.08	3	2.85	2.78	2012
569	DE-RAN	Stress	8	Network	8.1	Changed_distribution_and_connectivity_of_ecosystems	1	3	2	3	2	1	2	NA	NA	NA	5	1	1	1	8	3.08	3	2.86	2.78	2012
570	DE-RAN	Stress	7	Information	7.2	Changed_interspecific_diversity/species_richness	4	3	4	3	4	1	1	NA	NA	NA	6	1	2	2	7	3.08	3	2.86	2.78	2012
571	DE-RAN	Stress	7	Information	8.3	Changed_structure_and_composition_of_communities	4	3	4	3	4	1	1	NA	NA	NA	6	1	2	2	7	3.08	3	2.86	2.78	2012
572	DE-RAN	Stress	9	Species_specific_key_attributes	9.1	Changed_physiology_and_behavior_of_individuals	4	3	1	4	3	1	2	NA	NA	NA	6	1	2	2	7	3.08	3	2.86	2.78	2012
573	DE-RAN	Stress	3	Hydrosphere	3.1	Changed_water_characteristics	4	4	2	4	3	1	2	NA	NA	NA	6	1	1	1	7	3.08	3	2.86	2.78	2012
574	DE-RAN	Stress	8	Network	8.3	Changed_structure_and_composition_of_communities	3	4	2	2	3	1	2	NA	NA	NA	6	1	1	1	7	3.08	3	2.86	2.78	2012
575	DE-RAN	Stress	8	Network	8.1	Changed_distribution_and_connectivity_of_ecosystems	2	2	4	2	3	2	2	NA	NA	NA	7	2	3	1	6	3.08	3	2.86	2.78	2012
576	DE-RAN	Stress	9	Species_specific_key_attributes	9.3	Changed_habitat_quantity_and_quality_(including_abiotic_and_biotic_habitat_components)	3	3	2	1	3	2	2	NA	NA	NA	7	2	3	2	6	3.08	3	2.86	2.78	2012
577	DE-RAN	Stress	11	Resilience_and_resistance	11.1	Changed_recovery	4	4	1	2	3	2	2	NA	NA	NA	7	2	3	2	6	3.08	3	2.86	2.78	2012
578	DE-RAN	Stress	4	Lithosphere	4.1	Changed_physical_soil_parameters	3	3	3	1	3	2	2	NA	NA	NA	7	2	2	1	6	3.08	3	2.86	2.78	2012
579	DE-RAN	Stress	9	Species_specific_key_attributes	9.2	Changed_viable_population_size,_structure_and_natural_population_dynamics	3	2	3	2	3	2	2	NA	NA	NA	7	2	3	2	6	3.08	3	2.86	2.78	2012
580	DE-RAN	Stress	8	Network	8.1	Changed_distribution_and_connectivity_of_ecosystems	3	2	2	2	3	2	2	NA	NA	NA	7	2	3	2	6	3.08	3	2.86	2.78	2012
581	DE-RAN	Stress	7	Information	7.1	Changed_intraspecific/Genetic_diversity	3	2	2	2	3	2	2	NA	NA	NA	7	2	1	1	6	3.08	3	2.86	2.78	2012
582	DE-RAN	Stress	7	Information	7.2	Changed_interspecific_diversity/species_richness	3	2	2	2	3	2	2	NA	NA	NA	7	2	1	1	6	3.08	3	2.86	2.78	2012
583	DE-RAN	Stress	4	Lithosphere	4.1	Changed_physical_soil_parameters	3	3	3	2	3	2	2	NA	NA	NA	7	2	1	2	6	3.08	3	2.86	2.78	2012
584	DE-RAN	Stress	9	Species_specific_key_attributes	9.2	Changed_viable_population_size,_structure_and_natural_population_dynamics	3	2	4	2	4	2	2	NA	NA	NA	8	2	3	1	5	3.08	3	2.86	2.78	2012
585	DE-RAN	Stress	9	Species_specific_key_attributes	9.1	Changed_physiology_and_behavior_of_individuals	3	2	1	1	2	3	3	NA	NA	NA	8	2	3	3	5	3.08	3	2.86	2.78	2012
586	DE-RAN	Stress	8	Network	8.3	Changed_structure_and_composition_of_communities	1	4	3	1	3	3	2	NA	NA	NA	8	2	2	1	5	3.08	3	2.86	2.78	2012
587	DE-RAN	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	3	4	2	3	3	2	3	NA	NA	NA	8	2	2	2	5	3.08	3	2.86	2.78	2012
588	DE-RAN	Stress	8	Network	8.3	Changed_structure_and_composition_of_communities	2	3	1	2	2	2	4	NA	NA	NA	8	2	2	2	5	3.08	3	2.86	2.78	2012
589	DE-RAN	Stress	9	Species_specific_key_attributes	9.2	Changed_viable_population_size,_structure_and_natural_population_dynamics	1	2	4	1	3	3	3	NA	NA	NA	9	3	1	3	4	3.08	3	2.86	2.78	2012
590	DE-RAN	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	2	3	3	1	3	3	3	NA	NA	NA	9	3	3	3	4	3.08	3	2.86	2.78	2012
591	DE-RAN	Stress	7	Information	7.6	Changed_ecosystem_diversity	1	2	4	2	3	3	3	NA	NA	NA	9	3	2	3	4	3.08	3	2.86	2.78	2012
592	DE-RAN	Stress	2	Atmosphere	2.3	Changed_weather_and_local_climate_conditions	1	1	1	2	1	4	4	NA	NA	NA	9	3	2	2	4	3.08	3	2.86	2.78	2012
593	DE-RAN	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	3	2	3	1	3	3	3	NA	NA	NA	9	3	3	2	4	3.08	3	2.86	2.78	2012
594	DE-RAN	Stress	4	Lithosphere	4.1	Changed_physical_soil_parameters	4	4	4	2	4	1	4	NA	NA	NA	9	3	2	2	4	3.08	3	2.86	2.78	2012
595	DE-RAN	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	4	4	4	1	4	2	3	NA	NA	NA	9	3	2	1	4	3.08	3	2.86	2.78	2012
596	DE-RAN	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	4	4	2	1	3	3	3	NA	NA	NA	9	3	2	1	4	3.08	3	2.86	2.78	2012
597	DE-RAN	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	4	2	3	1	3	2	4	NA	NA	NA	9	3	2	1	4	3.08	3	2.86	2.78	2012
598	DE-RAN	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	4	2	3	1	3	2	4	NA	NA	NA	9	3	2	3	4	3.08	3	2.86	2.78	2012
599	DE-RAN	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	2	3	3	1	3	2	4	NA	NA	NA	9	3	2	3	4	3.08	3	2.86	2.78	2012
600	DE-RAN	Stress	4	Lithosphere	4.3	Changed_geomorphological_processes	2	3	3	2	3	3	4	NA	NA	NA	10	3	3	2	3	3.08	3	2.86	2.78	2012
601	DE-RAN	Stress	4	Lithosphere	4.2	Changed_chemical_soil_parameters	3	3	4	1	4	3	3	NA	NA	NA	10	3	3	3	3	3.08	3	2.86	2.78	2012
602	DE-RAN	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	3	2	3	1	3	3	4	NA	NA	NA	10	3	2	3	3	3.08	3	2.86	2.78	2012
603	DE-RAN	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	4	2	3	1	3	3	4	NA	NA	NA	10	3	2	2	3	3.08	3	2.86	2.78	2012
604	DE-RAN	Stress	3	Hydrosphere	3.2	Changed_hydrologic_regimes	3	2	2	1	3	3	4	NA	NA	NA	10	3	2	1	3	3.08	3	2.86	2.78	2012
605	DE-RAN	Stress	6	Biomass	6.5	Changed_extent_of_ecosystems	4	4	3	1	4	3	4	NA	NA	NA	11	4	2	2	2	3.08	3	2.86	2.78	2012
606	DE-RAN	Stress	8	Network	8.1	Changed_distribution_and_connectivity_of_ecosystems	4	4	3	1	4	3	4	NA	NA	NA	11	4	2	2	2	3.08	3	2.86	2.78	2012
607	DE-RAN	Stress	2	Atmosphere	2.3	Changed_weather_and_local_climate_conditions	4	4	3	2	4	4	4	NA	NA	NA	12	4	2	2	1	3.08	3	2.86	2.78	2012
608	DE-RAN	Stress	9	Species_specific_key_attributes	9.1	Changed_physiology_and_behavior_of_individuals	3	3	4	1	4	4	4	NA	NA	NA	12	4	4	4	1	3.08	3	2.86	2.78	2012
609	DE-RAN	Threat	11	Climate_change_and_severe_weather	11.2	Droughts	4	3	4	1	4	3	4	3	4	4	15	4	3	3	1	3.08	3	2.86	2.78	2012
610	DE-RAN	Threat	11	Climate_change_and_severe_weather	11.4	Storms_and_flooding	4	3	4	1	4	3	4	3	2	3	14	4	4	3	2	3.08	3	2.86	2.78	2012
611	DE-RAN	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	4	3	4	1	4	3	4	3	2	3	14	4	4	3	2	3.08	3	2.86	2.78	2012
612	DE-RAN	Threat	11	Climate_change_and_severe_weather	11.3	Temperature_extremes	4	3	4	1	4	3	4	3	2	3	14	4	3	3	2	3.08	3	2.86	2.78	2012
613	DE-RAN	Threat	4	Transportation_and_service_corridors	4.1	Roads_and_railroads	2	3	4	1	4	3	4	3	2	3	14	1	3	2	2	3.08	3	2.86	2.78	2012
614	DE-RAN	Threat	8	Invasive_and_other_problematic_species_and_genes	8.1	Invasive_non-native/alien_species	4	2	4	1	4	3	3	3	2	3	13	3	3	4	3	3.08	3	2.86	2.78	2012
615	DE-RAN	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	4	2	4	1	4	3	4	2	1	2	13	3	3	3	3	3.08	3	2.86	2.78	2012
616	DE-RAN	Threat	11	Climate_change_and_severe_weather	11.4	Storms_and_flooding	4	1	4	2	4	2	4	3	2	3	13	3	4	4	3	3.08	3	2.86	2.78	2012
617	DE-RAN	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	4	3	4	1	4	3	4	2	1	2	13	3	4	3	3	3.08	3	2.86	2.78	2012
618	DE-RAN	Threat	11	Climate_change_and_severe_weather	11.1	Habitat_shifting_and_alteration	4	3	4	1	4	3	4	2	1	2	13	3	3	3	3	3.08	3	2.86	2.78	2012
619	DE-RAN	Threat	9	Pollution	9.5	Air-borne_pollutants	4	2	3	1	3	3	3	3	2	3	12	3	3	2	4	3.08	3	2.86	2.78	2012
620	DE-RAN	Threat	4	Transportation_and_service_corridors	4.1	Roads_and_railroads	4	3	4	1	4	2	3	3	2	3	12	1	3	2	4	3.08	3	2.86	2.78	2012
621	DE-RAN	Threat	7	Natural_system_modifications	7.1	Fire_and_fire_suppression	1	3	4	2	3	2	3	3	3	3	11	3	2	1	5	3.08	3	2.86	2.78	2012
622	DE-RAN	Threat	11	Climate_change_and_severe_weather	11.2	Droughts	4	3	4	1	4	1	3	3	3	3	11	3	4	4	5	3.08	3	2.86	2.78	2012
623	DE-RAN	Threat	5	Biological_resource_use	5.3	Logging_and_wood_harvesting	3	3	2	1	3	3	3	1	2	2	11	3	3	2	5	3.08	3	2.86	2.78	2012
624	DE-RAN	Threat	4	Transportation_and_service_corridors	4.1	Roads_and_railroads	2	2	4	1	3	2	3	3	2	3	11	3	2	1	5	3.08	3	2.86	2.78	2012
625	DE-RAN	Threat	9	Pollution	9.3	Agricultural_and_forestry_effluents	2	3	3	1	3	3	3	1	2	2	11	3	1	1	5	3.08	3	2.86	2.78	2012
626	DE-RAN	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	2	3	2	2	3	2	3	3	1	2	10	2	1	1	6	3.08	3	2.86	2.78	2012
627	DE-RAN	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	2	3	1	3	2	2	4	2	1	2	10	2	1	2	6	3.08	3	2.86	2.78	2012
628	DE-RAN	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	4	4	3	1	4	2	2	2	2	2	10	2	2	1	6	3.08	3	2.86	2.78	2012
629	DE-RAN	Threat	9	Pollution	9.3	Agricultural_and_forestry_effluents	3	3	2	4	3	2	3	1	2	2	10	2	2	2	6	3.08	3	2.86	2.78	2012
630	DE-RAN	Threat	2	Agriculture_and_aquaculture	2.1	Annual_and_perennial_nontimber_crops	3	3	2	1	3	3	3	1	0	1	10	2	2	2	6	3.08	3	2.86	2.78	2012
631	DE-RAN	Threat	8	Invasive_and_other_problematic_species_and_genes	8.1	Invasive_non-native/alien_species	3	4	4	3	4	2	2	2	2	2	10	2	2	1	6	3.08	3	2.86	2.78	2012
632	DE-RAN	Threat	3	Energy_production_and_mining	3.3	Renewable_energy	1	2	4	1	3	3	3	1	1	1	10	2	1	3	6	3.08	3	2.86	2.78	2012
633	DE-RAN	Threat	5	Biological_resource_use	5.3	Logging_and_wood_harvesting	3	3	2	2	3	2	2	3	1	2	9	2	1	1	7	3.08	3	2.86	2.78	2012
634	DE-RAN	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	4	3	1	3	3	1	2	3	2	3	9	2	1	1	7	3.08	3	2.86	2.78	2012
635	DE-RAN	Threat	2	Agriculture_and_aquaculture	2.3	Livestock_farming_and_ranching	3	2	1	3	2	2	4	1	1	1	9	2	1	1	7	3.08	3	2.86	2.78	2012
636	DE-RAN	Threat	2	Agriculture_and_aquaculture	2.1	Annual_and_perennial_nontimber_crops	3	2	1	3	2	2	4	1	1	1	9	2	1	1	7	3.08	3	2.86	2.78	2012
637	DE-RAN	Threat	9	Pollution	9.3	Agricultural_and_forestry_effluents	3	2	1	3	2	2	4	1	1	1	9	2	1	1	7	3.08	3	2.86	2.78	2012
638	DE-RAN	Threat	2	Agriculture_and_aquaculture	2.3	Livestock_farming_and_ranching	1	4	2	1	3	2	2	2	1	2	9	2	1	1	7	3.08	3	2.86	2.78	2012
639	DE-RAN	Threat	9	Pollution	9.3	Agricultural_and_forestry_effluents	3	3	2	4	3	2	3	1	1	1	9	2	2	3	7	3.08	3	2.86	2.78	2012
640	DE-RAN	Threat	5	Biological_resource_use	5.3	Logging_and_wood_harvesting	3	2	2	2	3	2	2	1	2	2	9	2	2	1	7	3.08	3	2.86	2.78	2012
641	DE-RAN	Threat	2	Agriculture_and_aquaculture	2.3	Livestock_farming_and_ranching	4	3	3	2	4	2	2	1	1	1	9	2	2	2	7	3.08	3	2.86	2.78	2012
642	DE-RAN	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	4	2	2	2	3	1	2	3	1	2	8	2	1	1	8	3.08	3	2.86	2.78	2012
643	DE-RAN	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	4	3	1	2	3	1	2	3	1	2	8	2	1	1	8	3.08	3	2.86	2.78	2012
644	DE-RAN	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	4	4	2	2	3	1	2	3	1	2	8	2	1	2	8	3.08	3	2.86	2.78	2012
645	DE-RAN	Threat	2	Agriculture_and_aquaculture	2.1	Annual_and_perennial_nontimber_crops	2	3	2	2	3	2	2	1	1	1	8	2	1	2	8	3.08	3	2.86	2.78	2012
646	DE-RAN	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	1	3	1	2	2	1	2	3	1	2	7	1	1	2	9	3.08	3	2.86	2.78	2012
647	DE-RAN	Threat	7	Natural_system_modifications	7.2	Dams_and_water_management/use	1	2	3	3	3	1	1	3	1	2	7	1	2	1	9	3.08	3	2.86	2.78	2012
648	DE-RAN	Threat	9	Pollution	9.1	Household_sewage_and_urban_waste_water	2	2	2	3	2	2	1	3	1	2	7	1	2	1	9	3.08	3	2.86	2.78	2012
649	DE-RAN	Factor	8	Socio-cultural_factors	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.08	3	2.86	2.78	2012
650	DE-RAN	Factor	8	Socio-cultural_factors	NA	NA	2	2	2	1	2	1	1	1	1	1	5	1	2	3	10	3.08	3	2.86	2.78	2012
651	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	3	2	3	3	2	1	1	1	1	7	1	1	1	9	3.08	3	2.86	2.78	2012
652	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	4	3	2	4	2	1	1	1	1	8	2	1	2	8	3.08	3	2.86	2.78	2012
653	DE-RAN	Factor	2	Governance-related_factors	NA	NA	4	2	2	1	3	2	1	3	1	2	8	2	2	2	8	3.08	3	2.86	2.78	2012
654	DE-RAN	Factor	5	Institutional_factors	NA	NA	3	3	3	2	3	2	1	3	1	2	8	2	2	2	8	3.08	3	2.86	2.78	2012
655	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	4	3	2	4	2	1	1	1	1	8	2	1	2	8	3.08	3	2.86	2.78	2012
656	DE-RAN	Factor	2	Governance-related_factors	NA	NA	4	3	2	3	3	2	1	2	1	2	8	2	1	1	8	3.08	3	2.86	2.78	2012
657	DE-RAN	Factor	9	Socio-economic_factors	NA	NA	3	3	2	2	3	2	2	1	1	1	8	2	2	2	8	3.08	3	2.86	2.78	2012
658	DE-RAN	Factor	5	Institutional_factors	NA	NA	3	3	2	1	3	2	1	2	1	2	8	2	1	2	8	3.08	3	2.86	2.78	2012
659	DE-RAN	Factor	5	Institutional_factors	NA	NA	3	3	2	2	3	2	2	1	1	1	8	2	1	2	8	3.08	3	2.86	2.78	2012
660	DE-RAN	Factor	2	Governance-related_factors	NA	NA	4	3	2	1	3	2	1	2	1	2	8	2	1	2	8	3.08	3	2.86	2.78	2012
661	DE-RAN	Factor	9	Socio-economic_factors	NA	NA	4	2	3	2	3	2	2	NA	1	1	8	2	2	1	8	3.08	3	2.86	2.78	2012
662	DE-RAN	Factor	2	Governance-related_factors	NA	NA	3	2	1	2	2	2	2	2	1	2	8	2	2	1	8	3.08	3	2.86	2.78	2012
663	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	3	1	2	3	2	2	3	1	2	9	2	3	3	7	3.08	3	2.86	2.78	2012
664	DE-RAN	Factor	8	Socio-cultural_factors	NA	NA	3	3	3	2	3	2	2	2	1	2	9	2	1	3	7	3.08	3	2.86	2.78	2012
665	DE-RAN	Factor	5	Institutional_factors	NA	NA	3	3	3	2	3	2	2	3	1	2	9	2	2	2	7	3.08	3	2.86	2.78	2012
666	DE-RAN	Factor	8	Socio-cultural_factors	NA	NA	3	3	2	3	3	2	2	3	1	2	9	2	2	2	7	3.08	3	2.86	2.78	2012
667	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	3	2	1	3	2	2	2	1	2	9	2	2	1	7	3.08	3	2.86	2.78	2012
668	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	3	2	1	3	2	2	2	1	2	9	2	1	2	7	3.08	3	2.86	2.78	2012
669	DE-RAN	Factor	5	Institutional_factors	NA	NA	3	3	2	1	3	2	1	3	2	3	9	2	1	2	7	3.08	3	2.86	2.78	2012
670	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	3	2	1	3	2	2	2	1	2	9	2	1	1	7	3.08	3	2.86	2.78	2012
671	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	3	2	1	3	2	2	2	1	2	9	2	1	1	7	3.08	3	2.86	2.78	2012
672	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	3	2	2	3	2	2	2	1	2	9	2	1	2	7	3.08	3	2.86	2.78	2012
673	DE-RAN	Factor	2	Governance-related_factors	NA	NA	4	2	2	1	3	2	2	2	1	2	9	2	2	2	7	3.08	3	2.86	2.78	2012
674	DE-RAN	Factor	7	Natural_resource-use_related_factors	NA	NA	3	4	3	2	4	2	1	3	1	2	9	2	3	1	7	3.08	3	2.86	2.78	2012
675	DE-RAN	Factor	5	Institutional_factors	NA	NA	3	3	2	1	3	2	2	3	1	2	9	2	2	1	7	3.08	3	2.86	2.78	2012
676	DE-RAN	Factor	2	Governance-related_factors	NA	NA	3	3	3	2	3	2	2	3	1	2	9	2	3	1	7	3.08	3	2.86	2.78	2012
677	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	2	2	2	3	2	2	3	1	2	9	2	2	2	7	3.08	3	2.86	2.78	2012
678	DE-RAN	Factor	5	Institutional_factors	NA	NA	3	3	2	2	3	2	2	2	1	2	9	2	2	2	7	3.08	3	2.86	2.78	2012
679	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	3	2	2	3	2	2	3	1	2	9	2	1	2	7	3.08	3	2.86	2.78	2012
680	DE-RAN	Factor	2	Governance-related_factors	NA	NA	3	3	2	2	3	2	2	2	1	2	9	2	1	2	7	3.08	3	2.86	2.78	2012
681	DE-RAN	Factor	5	Institutional_factors	NA	NA	3	2	2	2	3	2	2	3	1	2	9	2	2	2	7	3.08	3	2.86	2.78	2012
682	DE-RAN	Factor	2	Governance-related_factors	NA	NA	4	3	2	2	3	2	2	2	1	2	9	2	3	2	7	3.08	3	2.86	2.78	2012
683	DE-RAN	Factor	9	Socio-economic_factors	NA	NA	3	3	2	2	3	2	2	2	1	2	9	2	1	3	7	3.08	3	2.86	2.78	2012
684	DE-RAN	Factor	9	Socio-economic_factors	NA	NA	1	4	2	1	3	2	2	3	1	2	9	2	2	1	7	3.08	3	2.86	2.78	2012
685	DE-RAN	Factor	7	Natural_resource-use_related_factors	NA	NA	3	3	2	1	3	2	2	2	2	2	9	2	3	2	7	3.08	3	2.86	2.78	2012
686	DE-RAN	Factor	4	Infrastructure-related_factors	NA	NA	2	3	3	1	3	1	4	1	1	1	9	2	3	1	7	3.08	3	2.86	2.78	2012
687	DE-RAN	Factor	8	Socio-cultural_factors	NA	NA	2	2	3	2	3	2	2	3	1	2	9	2	2	2	7	3.08	3	2.86	2.78	2012
688	DE-RAN	Factor	4	Infrastructure-related_factors	NA	NA	4	1	2	1	3	1	3	3	1	2	9	2	2	4	7	3.08	3	2.86	2.78	2012
689	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	4	2	2	3	2	3	2	1	2	10	2	3	2	6	3.08	3	2.86	2.78	2012
690	DE-RAN	Factor	7	Natural_resource-use_related_factors	NA	NA	2	4	3	1	3	3	3	2	1	2	11	2	3	2	5	3.08	3	2.86	2.78	2012
691	DE-RAN	Factor	5	Institutional_factors	NA	NA	3	4	3	1	4	3	2	1	1	1	10	2	2	2	6	3.08	3	2.86	2.78	2012
692	DE-RAN	Factor	5	Institutional_factors	NA	NA	3	4	2	2	3	3	2	3	1	2	10	2	3	2	6	3.08	3	2.86	2.78	2012
693	DE-RAN	Factor	8	Socio-cultural_factors	NA	NA	3	3	3	1	3	3	2	2	1	2	10	2	2	2	6	3.08	3	2.86	2.78	2012
694	DE-RAN	Factor	2	Governance-related_factors	NA	NA	3	4	3	2	4	2	2	2	1	2	10	2	3	2	6	3.08	3	2.86	2.78	2012
695	DE-RAN	Factor	2	Governance-related_factors	NA	NA	3	3	2	1	3	2	2	3	2	3	10	2	2	2	6	3.08	3	2.86	2.78	2012
696	DE-RAN	Factor	8	Socio-cultural_factors	NA	NA	3	3	3	2	3	2	2	3	2	3	10	2	3	2	6	3.08	3	2.86	2.78	2012
697	DE-RAN	Factor	9	Socio-economic_factors	NA	NA	3	2	3	1	3	3	3	1	1	1	10	2	4	3	6	3.08	3	2.86	2.78	2012
698	DE-RAN	Factor	7	Natural_resource-use_related_factors	NA	NA	2	3	3	2	3	2	2	3	3	3	10	2	2	2	6	3.08	3	2.86	2.78	2012
699	DE-RAN	Factor	7	Natural_resource-use_related_factors	NA	NA	4	3	2	2	3	2	4	1	1	1	10	2	2	2	6	3.08	3	2.86	2.78	2012
700	DE-RAN	Factor	4	Infrastructure-related_factors	NA	NA	3	3	3	2	3	2	3	3	1	2	10	2	3	2	6	3.08	3	2.86	2.78	2012
701	DE-RAN	Factor	8	Socio-cultural_factors	NA	NA	3	3	3	2	3	2	3	3	1	2	10	2	3	2	6	3.08	3	2.86	2.78	2012
702	DE-RAN	Factor	9	Socio-economic_factors	NA	NA	4	3	2	1	3	3	2	2	1	2	10	2	4	2	6	3.08	3	2.86	2.78	2012
703	DE-RAN	Factor	6	Natural_factors	NA	NA	4	2	3	2	3	2	3	3	1	2	10	2	4	2	6	3.08	3	2.86	2.78	2012
704	DE-RAN	Factor	7	Natural_resource-use_related_factors	NA	NA	1	2	3	1	3	3	3	1	1	1	10	2	3	3	6	3.08	3	2.86	2.78	2012
705	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	4	2	1	3	3	2	3	2	3	11	3	2	1	5	3.08	3	2.86	2.78	2012
706	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	3	3	1	4	2	2	3	3	3	11	3	1	2	5	3.08	3	2.86	2.78	2012
707	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	4	3	1	4	3	2	3	1	2	11	3	1	1	5	3.08	3	2.86	2.78	2012
708	DE-RAN	Factor	8	Socio-cultural_factors	NA	NA	3	4	3	2	4	3	2	2	1	2	11	3	2	2	5	3.08	3	2.86	2.78	2012
709	DE-RAN	Factor	5	Institutional_factors	NA	NA	4	4	2	2	3	3	2	1	4	3	11	3	2	2	5	3.08	3	2.86	2.78	2012
710	DE-RAN	Factor	8	Socio-cultural_factors	NA	NA	4	3	3	2	4	2	3	3	1	2	11	3	3	2	5	3.08	3	2.86	2.78	2012
711	DE-RAN	Factor	9	Socio-economic_factors	NA	NA	2	3	2	2	3	2	2	4	4	4	11	3	1	1	5	3.08	3	2.86	2.78	2012
712	DE-RAN	Factor	2	Governance-related_factors	NA	NA	4	3	2	1	3	2	3	3	2	3	11	3	4	1	5	3.08	3	2.86	2.78	2012
713	DE-RAN	Factor	7	Natural_resource-use_related_factors	NA	NA	3	2	2	1	3	3	4	1	0	1	11	3	3	3	5	3.08	3	2.86	2.78	2012
